"Points:0","Points:1","Points:2"
175.433,133.72,69.6568
200.631,133.279,69.9676
202.14,133.452,70.0868
203.235,133.482,69.9985
204.715,133.512,70.1511
207.037,133.477,70.2205
208.022,133.19,69.8748
173.088,134.955,68.8383
164.149,108.817,71.1287
165.117,108.568,71.368
164,109.795,70.7411
164.831,109.539,70.7042
165.716,109.378,70.7735
167.147,110.028,70.5892
166.638,109.26,71.0197
167.961,110.335,70.5017
167.835,109.437,71.3365
163.807,110.674,70.6371
166.171,110.639,70.2446
169.055,110.275,71.0213
169.971,110.821,70.8014
163.823,111.754,70.6047
165.833,111.616,70.0337
171.184,111.39,71.1783
165.651,112.515,69.9881
172.009,112.054,70.8975
173.138,112.624,70.9299
164.036,113.095,70.6268
165.47,113.414,70.0607
174.024,113.093,70.9009
176.091,114.257,70.1118
174.914,113.512,70.8611
165.287,114.336,70.2312
176.973,114.091,71.0658
178.074,114.239,71.034
179.54,114.299,70.9829
181.41,114.379,70.6543
182.787,114.644,70.498
183.442,114.939,70.8011
165.765,115.836,70.191
183.997,115.382,70.9684
185.243,115.935,70.3114
165.523,116.633,70.5351
185,116.537,71.1516
186.941,117.682,70.0106
165.586,117.673,70.7862
165.399,118.499,71.3175
186.597,118.423,70.6689
167.019,119.113,69.8898
166.311,120.419,71.228
166.513,119.739,70.5677
186.953,119.701,70.9002
167.171,121.092,70.2768
187.033,120.847,71.3277
188.048,120.57,70.5779
167.042,121.926,70.9563
187.562,121.452,71.339
189.105,121.443,70.4608
167.491,123.519,70.9988
190.275,122.35,70.5384
167.834,124.554,70.5548
190.187,123.285,71.3032
191.625,123.632,70.9581
193.947,124.173,70.5968
195.42,124.27,70.3172
203.354,123.981,70.7551
204.49,124.06,71.2851
205.605,123.811,71.5872
206.755,123.165,70.7491
210.232,123.424,70.2434
167.929,125.487,70.8626
192.633,124.364,71.0689
193.994,125.049,70.9745
194.715,125.208,70.7188
195.928,125.075,70.4948
197.025,124.963,70.3615
198.833,125.248,70.3852
200.13,125.261,70.5245
201.925,124.679,70.7576
203.471,124.505,71.2064
212.949,125.018,70.0527
212.931,124.572,70.8579
168.099,126.703,70.3486
193.555,125.695,71.0615
194.894,126.344,70.624
195.767,126.084,70.5348
197.284,125.879,70.4207
198.895,126.226,70.4774
199.966,126.141,70.637
201.152,126.153,70.9086
201.073,125.235,70.7112
214.074,125.357,70.9165
168.236,127.064,70.9836
199.857,127.112,70.577
200.721,127.026,70.8329
215.063,126.042,71.2151
168.599,127.897,71.2318
192.121,127.707,71.1148
190.892,128.5,71.365
193.838,127.608,70.6144
200.711,128.054,70.8247
202.172,127.128,71.356
215.802,128.182,70.4321
216.13,127.477,71.0997
169.131,128.614,71.4552
169.301,129.457,70.8661
201.323,129.06,71.1686
191.011,130.2,70.8746
191.603,129.625,70.9213
192.891,129.532,70.6444
216.27,129.491,70.6737
170.188,129.823,71.476
185.034,131.164,70.974
186.559,130.978,71.0034
188.089,130.52,71.2507
188.938,131.113,70.6626
190.345,130.896,70.632
192.529,130.785,70.4105
193.951,130.668,70.2821
195.556,131.07,70.158
197.819,130.951,70.3552
198.945,130.523,70.5513
199.77,130.741,70.8385
214.522,131.097,69.8914
216.251,130.602,70.8328
172.454,132.364,71.1856
179.78,131.911,71.1987
179.453,132.263,70.5877
184.347,131.604,70.5279
196.738,131.74,69.9963
197.883,131.655,70.1873
198.863,131.38,70.4972
199.676,131.782,70.7524
214.789,131.911,70.5093
216.201,131.432,71.079
176.797,132.95,70.4198
176.001,132.831,71.179
177.652,132.385,71.2914
199.853,132.514,70.6238
199.851,132.914,70.3155
209.925,133.099,70.1389
214.497,133.026,71.2347
215.722,132.193,71.2451
173.121,134.35,69.5695
173.986,133.549,70.6609
173.904,134.166,69.8487
175.032,133.31,70.7967
201.844,133.233,70.9677
203.028,133.513,70.9995
204.118,133.651,71.0058
205.16,133.715,71.0099
206.665,133.754,70.9761
209.574,133.612,70.8081
211.198,133.676,70.9494
212.5,133.498,70.893
162.436,108.169,71.5937
161.431,107.614,72.0073
163.108,107.797,71.7959
164.19,108.149,71.6092
163.9,107.483,72.2411
164.987,107.88,72.0453
160.415,108.399,71.827
161.3,109.243,71.449
161.685,108.622,71.5035
163.246,108.734,71.275
167.583,109.017,71.6034
166.153,108.405,71.9176
167.451,108.736,72.0368
168.184,109.044,72.2278
160.678,109.835,71.6073
162.89,109.7,71.0371
169.194,109.779,71.8611
160.774,110.757,71.6726
162.547,110.367,71.0517
169.836,110.217,71.8045
170.825,110.897,71.6261
162.484,111.376,71.1151
171.452,111.202,72.0794
162.613,112.62,71.28
173.048,112.247,71.8004
162.473,113.519,71.6225
164.444,114.557,70.7264
174.779,113.162,71.8495
175.862,113.636,71.6779
176.944,113.958,72.2315
178.568,114.227,71.9384
180.431,114.371,71.6147
181.852,114.609,71.4469
182.485,114.93,71.7761
110.742,116.079,71.7563
112.319,116.15,71.7284
113.042,116.195,71.8717
164.053,115.292,71.199
183.057,115.419,71.9859
183.693,115.901,71.9635
108.729,116.986,71.8061
110.497,117.125,71.4932
111.243,116.95,71.4777
112.962,116.9,71.8327
163.765,116.313,71.8351
164.447,116.753,71.4884
185.272,117.357,71.3816
107.472,118.427,71.564
108.978,117.749,71.4875
107.21,117.78,71.8942
109.886,118.262,71.3096
111.113,118.026,71.3966
111.769,117.602,71.4695
112.58,118.084,71.798
185.467,118.579,71.6599
106.586,119.229,71.5697
106.131,118.612,71.9878
108.292,119.167,71.2812
109.211,119.086,71.2459
111.911,118.848,71.6653
112.689,119.022,72.0412
113.496,117.946,72.3001
164.781,117.999,71.7843
105.721,120.093,71.6294
104.991,119.99,72.0678
107.46,119.722,71.2719
110.024,119.537,71.2575
110.778,119.337,71.3739
165.77,119.598,71.4381
165.241,119.282,72.1352
185.728,120.251,71.979
105.305,121.298,71.5173
106.522,120.568,71.303
108.171,120.486,71.1571
109.048,120.271,71.1858
111.497,120.513,71.7868
112.501,120.056,72.288
166.26,121.151,72.047
104.636,122.113,71.6133
104.333,121.504,71.8715
103.854,122.272,72.0835
106.178,122.129,71.2241
107.134,121.567,71.1607
108.899,121.881,71.2122
109.745,121.299,71.3188
110.792,120.983,71.6066
103.7,123.362,72.0283
105.415,122.624,71.3053
107.956,122.44,71.1512
110.419,123.443,71.8708
111.517,121.973,72.2012
188.049,122.363,71.6907
104.259,123.679,71.6759
103.805,124.649,72.0029
105.078,124.03,71.4423
106.064,123.61,71.2184
106.915,123.567,71.1658
108.627,123.442,71.275
109.64,123.208,71.5059
188.52,123.423,72.1644
190.804,124.149,71.5146
206.385,123.508,71.4639
208.672,123.269,71.5746
209.686,123.281,71.5756
210.45,123.375,71.363
211.839,123.867,71.0115
211.905,123.781,72.2201
104.861,124.944,71.6741
107.727,124.385,71.2788
167.583,124.423,71.6367
190.776,125.067,71.8119
191.875,124.888,71.404
202.852,125.29,71.3356
204.195,124.931,71.7852
205.309,124.499,72.1346
206.236,123.97,72.1737
212.804,124.212,72.0035
213.797,124.823,71.434
105.818,125.224,71.5013
106.7,125.291,71.4244
108.568,125.151,71.5539
167.709,125.013,72.0521
168.071,126.108,71.7536
190.54,126.039,71.9222
191.813,125.84,71.4863
202.782,126.183,71.5211
215.196,125.776,71.8693
107.402,126.035,71.6531
109.076,125.902,71.9244
168.547,127.178,72.1394
191.587,126.73,71.4468
203.593,126.155,71.8984
204.235,125.884,72.1965
216.313,126.859,71.8038
169.269,128.022,72.454
189.533,128.006,72.0035
190.114,127.178,71.9425
202.75,128.154,71.7376
203.836,127.746,72.2907
216.862,128.346,71.3812
216.983,127.636,71.9979
169.812,128.858,72.0752
190.303,129.134,71.4104
201.882,129.411,71.5072
203.242,129.157,72.2509
216.93,129.137,71.2657
170.85,129.645,72.2771
185.146,130.38,71.8338
186.078,130.073,71.9383
186.874,129.71,72.0838
188.236,129.776,71.7285
189.39,130.193,71.2533
189.25,129.175,71.7392
201.38,130.524,71.5334
202.601,130.187,72.1915
217.57,129.387,71.9249
171.599,131.798,70.9378
181.939,131.423,71.3391
183.666,130.773,71.8012
201.018,131.165,71.4634
201.965,131.091,72.0479
216.873,131.319,71.5606
217.347,130.582,71.777
172.784,131.586,72.095
173.189,132.622,71.4307
173.831,131.821,72.4508
176.509,132.188,72.121
178.632,131.62,72.2157
180.261,131.465,71.7661
200.545,132.048,71.1626
201.518,131.989,71.7654
217.851,131.528,72.7447
173.288,133.357,70.8082
174.199,132.941,71.3769
175.021,132.598,71.7869
201.15,132.692,71.2268
201.995,131.937,72.238
202.028,132.755,71.7871
216.689,132.211,71.8469
202.925,133.231,71.9531
203.961,133.565,71.9436
204.99,133.742,71.9238
205.977,133.849,71.8283
207.697,133.977,71.7825
208.593,133.842,71.2421
210.448,134.123,71.6374
212.263,134.059,71.6094
213.814,133.755,71.7461
215.424,133.12,71.9733
210.011,134.398,72.3473
211.418,134.434,72.3399
212.801,134.316,72.2809
158.016,107.306,72.6867
159.347,107.135,72.546
158.515,106.638,72.9411
161.085,107.111,72.4325
160.455,106.512,72.9015
162.321,107.007,72.5218
161.888,106.459,73.1847
163.294,107.027,72.6157
162.94,106.647,73.1838
163.876,106.928,72.9865
156.882,108.728,72.8236
158.161,108.185,72.4467
160.016,107.813,72.167
164.764,107.321,73.0393
166.057,107.955,72.6603
158.223,108.958,72.4145
159.289,108.776,72.1177
166.885,108.271,72.8813
167.677,108.647,72.6614
168.775,109.195,72.9178
157.492,109.841,72.8234
159.131,109.901,72.221
158.043,110.964,72.9856
159.939,110.868,72.0783
170.404,110.34,72.7955
159.268,111.196,72.4799
161.254,112.341,71.8923
172.734,111.858,72.3999
171.713,111.252,72.9978
113.439,113.434,72.6046
114.419,113.3,72.5965
113.381,112.799,72.9391
115.306,113.245,72.6384
116.2,113.106,72.7946
116.983,113.178,73.0337
160.548,112.822,72.4636
173.503,112.337,72.8107
112.513,114.077,72.4792
111.566,113.611,72.9529
113.694,114.309,72.335
115.038,114.047,72.5157
115.772,113.939,72.6612
116.563,114.217,72.9904
117.472,113.967,73.4031
162.122,114.307,72.1385
174.6,112.976,72.956
175.486,113.445,72.8192
110.258,114.883,72.5559
110.052,114.462,72.9851
111.344,114.352,72.5262
111.792,115.492,71.9314
113.102,115.163,72.1473
114.062,115.062,72.3094
114.793,114.813,72.4669
115.734,115.007,72.8419
176.967,114.084,73.289
178.136,114.247,72.8231
179.743,114.527,72.7343
180.954,114.65,72.3016
181.457,114.993,72.721
108.011,116.162,72.7259
107.685,115.871,73.4549
109.183,115.825,72.408
108.586,115.333,73.3353
109.859,116.333,71.8549
113.921,116.145,72.2581
114.901,115.883,72.6634
116.451,115.504,73.4168
161.899,115.591,72.9898
162.454,115.425,72.4375
182.073,115.558,72.9413
107.18,117.119,72.3913
106.971,116.624,72.9748
108.266,116.733,72.1336
114.614,117.078,72.7784
115.424,116.65,73.234
162.723,116.548,73.025
164.012,117.445,72.3895
183.623,116.622,72.5609
106.058,118.037,72.5125
105.676,117.83,73.2946
114.202,117.384,72.5341
114.879,117.92,73.3798
183.723,117.332,72.8122
105.078,119.091,72.6399
104.69,119.051,73.4198
113.649,119.157,72.9158
114.159,118.553,73.1004
164.534,118.399,72.4724
164.1,118.325,73.229
183.886,118.568,72.9537
104.33,119.967,72.7945
103.874,120.473,73.1454
113.045,119.783,72.5659
184.334,119.989,72.9259
103.987,121.094,72.4607
103.508,121.252,73.3748
113.161,120.459,73.0684
165.333,120.043,72.9678
185.107,120.885,72.695
103.387,121.955,72.7841
103.016,122.315,73.3475
112.054,121.759,72.5125
112.621,121.254,72.8976
166.827,122.387,71.886
184.272,121.843,73.568
103.278,122.822,72.5379
111.922,122.632,72.7724
186.259,122.133,72.5896
103.248,123.692,72.5044
102.977,123.479,72.9447
110.926,123.827,72.3113
111.57,124.096,73.0218
167.033,123.404,72.47
167.215,123.985,72.887
187.71,123.806,72.7384
189.133,124.203,72.2808
207.577,123.864,72.6528
208.609,123.564,72.542
211.377,123.753,73.0425
109.87,124.743,71.8615
187.372,124.396,73.1688
188.523,124.964,72.7592
204.948,125.365,72.4532
207.142,124.465,73.1521
208.328,123.935,73.1885
212.388,124.058,73.032
214.064,124.721,72.9436
103.387,124.786,72.7127
104.168,125.562,72.2928
105.02,125.938,71.9638
109.921,126.194,72.47
110.899,126.112,73.0787
168.252,126.115,73.1465
188.002,126.175,73.1174
189.151,125.813,72.5396
214.644,125.168,72.4232
103.882,126.507,73.4003
104.829,126.932,72.7004
105.708,126.448,71.9939
106.758,126.72,71.9649
108.027,126.699,71.9954
108.951,126.825,72.3044
109.682,127.296,72.8671
168.838,126.755,73.7621
188.692,126.843,72.6502
187.404,127.679,73.1155
215.954,125.94,72.9254
216.874,127.036,72.457
217.174,127.233,72.9883
104.218,126.829,73.1442
105.263,127.868,73.2098
105.578,127.609,72.8124
106.519,127.743,72.6491
107.592,127.803,72.6028
108.723,127.751,72.7525
110.261,127.513,73.3735
188.103,127.824,72.6888
204.559,128.494,72.9482
205.784,127.199,73.586
217.732,128.411,72.4096
217.601,127.901,72.7409
106.01,128.287,73.3305
107.148,128.41,73.1119
108.152,128.429,73.119
109.164,128.363,73.2962
170.297,128.68,72.9189
185.107,129.254,72.9399
187.302,128.713,72.6274
204.873,128.865,73.3213
218.046,128.502,73.1723
171.918,129.741,73.1017
180.931,130.793,72.4451
183.347,129.739,73.024
203.702,129.755,72.7728
204.705,130.254,73.8308
217.954,129.797,72.5104
180.997,130.145,73.1215
203.541,130.856,73.1965
218.142,130.286,73.1741
175.679,132.017,72.489
217.981,131.485,73.1877
203.06,132.908,72.6243
216.447,132.921,72.4732
217.006,132.594,72.5912
217.651,132.089,73.1408
203.875,133.267,72.8145
204.846,133.553,72.8429
205.871,133.777,72.8002
206.944,133.99,72.5544
214.301,133.937,72.3469
215.878,133.34,72.907
208.39,134.349,73.1091
209.266,134.454,72.8898
210.681,134.673,73.3185
212.744,134.52,73.0134
214.548,134.053,72.9948
145.451,105.781,74.0197
147.554,106.048,73.9583
147.137,105.435,74.1161
148.741,105.74,74.0878
153.306,106.37,73.7958
154.526,106.234,73.6332
154.292,105.584,74.0179
155.863,106.082,73.5448
156.493,105.45,73.9493
158.09,106.069,73.434
157.784,105.43,73.9945
159.321,105.976,73.4868
158.901,105.433,74.1736
159.988,105.584,74.1545
160.856,106.012,73.5154
161.951,106.055,73.8558
161.284,105.78,74.1061
145.36,106.274,74.0523
148.59,106.355,73.9741
153.95,107.022,73.567
155.195,106.9,73.3643
156.959,106.721,73.1686
162.694,106.3,74.045
164.085,106.82,73.6361
153.392,107.574,73.7143
155.045,107.81,73.3505
156.122,107.549,73.1267
164.561,106.986,74.1805
166.036,107.727,73.5652
166.745,108.037,74.0948
122.229,109.347,73.8166
122.282,108.802,74.0248
123.202,109.233,73.8828
123.773,108.768,74.1248
154.414,108.611,73.646
155.973,108.762,73.2144
118.32,110.441,73.7704
119.384,110.241,73.7458
118.798,109.561,74.3505
120.352,110.092,73.7175
121.374,109.917,73.751
120.222,109.413,74.0677
122.064,110.051,73.737
122.807,110.039,73.8673
156.305,109.79,73.3924
168.483,108.985,73.929
170.028,109.963,72.8367
115.269,111.331,73.6949
114.891,110.821,74.4502
114.459,111.261,74.032
116.378,111.208,73.62
115.822,110.56,74.3372
117.471,111.098,73.5713
117.059,110.358,74.0402
118.616,111.282,73.4611
120.031,110.965,73.5761
120.867,110.76,73.6642
121.846,110.949,73.8955
123.556,109.887,73.9332
170.224,110.278,73.913
112.728,112.019,74.2145
114.328,111.9,73.4587
113.736,111.506,74.2539
115.035,112.347,72.9928
115.802,112.317,73.0112
117.061,112.122,73.2553
118.07,112.083,73.3829
119.493,111.8,73.5256
120.741,111.87,73.8625
122.808,111.156,74.2839
171.354,111.129,73.8944
172.793,111.874,73.3723
111.135,113.303,73.5723
110.775,113.107,74.4052
112.784,112.432,73.5307
111.853,112.537,74.2181
117.805,112.99,73.3494
118.746,113.045,73.6565
119.773,112.696,73.8379
159.183,112.864,73.2566
172.847,112.083,74.055
174.132,112.801,73.8608
109.839,113.817,74.4474
118.235,113.74,73.6925
119.457,113.913,74.3043
120.645,113.045,74.3903
159.568,113.801,73.5694
160.735,113.936,72.8786
174.756,113.253,73.9124
175.896,113.723,73.4309
109.75,114.171,73.6976
117.065,115.069,73.5411
118.72,114.218,74.2289
160.616,114.682,73.4081
175.656,113.902,74.2375
177.249,114.448,74.0973
178.931,114.585,73.4446
179.553,114.851,73.7002
180.775,115.069,73.2123
107.322,115.926,74.3557
107.103,116.075,74.8019
108.131,115.341,74.1783
116.606,116.24,74.0099
117.12,116.161,74.4219
160.914,115.632,73.9564
180.038,115.433,74.0896
181.216,115.797,73.7303
182.504,116.32,73.2663
106.536,116.733,73.592
163.175,117.324,73.3354
162.002,117.143,74.8395
182.524,117.055,73.5767
105.627,117.715,74.0167
115.796,117.196,73.9443
163.039,117.829,74.387
182.415,117.95,73.8434
104.711,118.982,74.2806
114.698,118.909,74.0231
103.936,120.131,73.6306
113.897,119.957,73.7444
182.985,119.749,73.7261
166.035,121.502,73.2207
182.195,121.129,74.3709
183.296,120.808,73.7552
103.368,121.756,74.1206
113.465,120.976,73.8763
102.926,123.168,73.5824
112.713,122.424,73.7113
184.704,122.935,73.8188
112.103,123.545,73.4105
112.362,124.388,74.3154
166.486,122.932,74.5883
209.522,123.895,73.5357
210.427,123.712,73.3069
102.97,124.461,73.8792
167.819,125.334,72.7979
185.945,124.511,73.9148
187.122,125.154,73.5059
205.637,125.323,72.9139
206.565,125.032,73.2946
207.914,124.991,74.0847
209.048,124.451,74.1042
210.288,123.956,73.9154
211.999,124.237,74.0751
213.07,124.41,73.8472
213.422,124.414,73.2689
103.11,124.964,73.5183
103.517,125.841,74.1397
111.665,125.459,73.7927
168.444,126.008,74.4108
187.013,125.845,73.6294
205.089,126.072,72.8211
214.803,125.146,73.9468
216.072,125.901,73.4898
103.914,126.656,74.4321
111.07,126.839,73.6973
169.57,127.459,73.9604
186.529,126.864,73.7677
206.639,126.315,73.9348
216.689,126.567,73.5029
217.26,127.352,74.0723
104.828,127.851,74.2592
170.343,128.104,73.9016
185.7,128.637,73.2353
185.218,127.496,74.135
186.12,127.786,73.5919
205.846,128.507,74.006
217.701,127.84,73.5044
105.317,128.24,74.0205
106.139,128.797,73.9927
105.952,128.856,74.656
106.838,128.885,73.7459
107.773,128.935,73.6637
108.976,128.812,73.6659
110.095,128.217,73.7319
171.584,128.694,74.0187
180.543,129.519,73.8274
182.847,128.773,74.0594
183.606,128.4,74.1675
218.083,129.347,73.8173
106.641,129.142,74.4567
107.487,129.269,74.36
108.396,129.268,74.338
172.602,129.574,73.7425
173.298,130.901,72.995
177.715,130.126,74.1217
174.777,131.752,72.7421
176.294,131.227,73.3117
176.101,130.439,74.0732
177.012,131.184,73.2656
178.883,131.015,72.9725
218.033,130.819,73.7827
203.253,131.769,73.1929
203.501,132.505,73.2721
203.817,132.938,73.2916
216.963,132.859,73.2956
205.694,133.393,73.8431
206.829,133.861,73.7116
215.501,133.597,73.6678
216.407,133.115,73.7287
208.249,134.35,74.0572
209.62,134.602,74.1061
211.427,134.673,74.0758
213.441,134.42,73.7415
214.523,134.035,73.9297
138.002,105.401,74.8273
137.949,104.657,75.3361
139.757,105.252,74.7242
140.228,104.549,75.0795
143.308,105.162,74.6088
143.685,104.487,74.9678
145.021,105.022,74.5089
145.651,104.436,74.9086
146.615,104.91,74.4224
148.19,104.986,74.4325
147.368,104.407,74.8808
149.24,105.262,74.4098
148.823,104.488,74.9008
150.415,105.261,74.5207
151.517,105.13,74.6192
150.857,104.531,75.0236
152.033,104.447,75.2757
153.044,105.096,74.6215
153.128,104.562,75.2927
154.476,105.032,74.5451
154.35,104.602,75.2689
155.96,104.973,74.5153
156.735,104.65,75.1408
157.937,104.996,74.5424
158.622,104.875,74.9549
130.281,106.443,74.8029
130.406,105.657,75.3919
131.701,106.28,74.7395
131.909,105.563,75.1503
133.916,106.175,74.6745
133.172,105.534,75.0368
135.294,106.179,74.7096
135.82,105.473,75.0041
136.914,106.082,74.7235
138.203,106.232,74.6088
140.113,106.044,74.5529
143.023,106.005,74.4803
144.382,105.851,74.3493
149.894,106.286,74.2032
151.187,106.059,74.2674
152.35,105.763,74.2626
159.802,105.285,74.9919
161.877,105.828,74.6831
126.29,107.454,74.7806
127.384,107.282,74.7451
126.845,106.585,75.3655
127.863,106.535,75.1136
128.83,107.095,74.6628
129.291,106.301,74.9755
130.844,107.208,74.5805
134.214,106.849,74.5792
135.882,107.043,74.746
138.015,106.878,74.681
142.467,106.821,74.6024
143.846,106.96,74.5443
145.041,106.877,74.3196
146.392,107.158,74.1924
147.407,106.796,74.0182
149.497,107.219,74.2281
150.999,107.109,74.1985
152.124,106.948,74.068
162.929,106.331,75.0332
122.097,108.309,74.5494
122.029,107.741,75.52
121.395,108.138,75.017
123.154,108.159,74.5334
122.799,107.751,75.1152
124.173,108.291,74.4916
123.729,107.522,75.2065
125.365,108.13,74.5769
124.86,107.422,75.0092
126.64,108.247,74.496
128.011,108.048,74.5469
129.36,107.865,74.5583
130.666,108.098,74.6624
132.413,107.815,74.6511
134.188,107.723,74.7398
137.191,107.589,74.9501
140.877,107.516,74.9097
142.762,107.565,74.8823
144.252,107.719,74.7985
146.124,107.77,74.5271
149.045,107.977,74.4451
150.844,108.118,74.3872
151.893,108.01,74.2223
152.906,108.031,73.9856
165.348,107.429,74.922
119.457,108.984,74.7268
119.346,108.673,75.4608
120.805,108.699,74.5365
120.43,108.403,75.1652
124.769,109.308,74.3487
126.068,108.973,74.4806
127.956,108.954,74.6443
129.73,108.686,74.7602
130.567,109.211,75.1312
131.62,108.656,74.9303
133.643,108.468,75.003
135.721,108.159,75.1398
147.007,108.591,74.9481
148.027,108.247,74.6213
149.711,108.759,74.7271
151.561,108.95,74.5612
153.104,109.115,74.27
166.159,107.854,75.1542
168.156,108.845,74.6433
116.195,110.051,74.8363
117.581,109.88,74.3703
117.291,109.578,75.1397
118.285,109.255,75.0733
124.8,110.401,74.6403
126.228,109.793,74.7349
127.756,109.736,74.9252
155.211,109.61,73.7388
169.088,109.585,74.7704
114.096,111.049,74.6814
115.25,110.405,75.181
126.256,110.614,75.216
155.789,110.989,74.1117
113.318,111.465,75.2249
112.486,112.013,74.7479
122.763,112.109,74.9077
124.074,111.054,74.7081
124.86,111.245,75.2088
155.395,111.557,74.5528
156.906,111.845,74.0135
170.906,111.194,74.9626
110.893,112.927,75.34
121.064,112.803,74.3752
156.439,112.593,74.7051
157.773,112.999,74.2175
172.124,112.017,74.9958
173.68,112.849,74.7596
109.817,113.828,75.3114
121.12,113.516,75.1621
156.731,113.246,75.1002
157.875,113.782,74.81
159.529,114.47,74.0962
174.016,113.289,75.0689
109.002,114.573,75.4864
108.649,114.813,74.7346
117.684,115.128,74.1218
118.768,115.06,75.0048
119.77,114.581,75.2462
175.158,114.132,75.1626
176.3,114.506,74.8546
177.311,114.838,74.7345
178.807,115.047,74.2729
107.856,115.594,75.2715
117.715,116.045,75.0009
160.131,115.777,75.0085
177.276,115.325,75.2758
179.479,116.538,75.055
180.494,116.224,74.4208
105.969,117.226,74.4764
106.626,116.793,75.4001
116.584,117.062,74.7479
161.921,116.682,74.1181
180.049,117.192,74.9625
181.279,116.647,74.1897
105.606,118.025,75.1355
115.82,118.117,74.9134
181.072,117.623,74.5324
115.12,119.13,74.98
164.129,118.841,74.1166
181.086,119.701,74.7121
104.02,120.179,74.3311
104.386,120.01,74.977
164.798,119.56,73.6321
113.94,121.257,75.019
114.678,120.034,75.218
179.418,120.882,75.6944
181.26,120.663,74.7615
103.773,121.405,74.9481
112.981,123.072,74.6555
166.134,122.22,74.2433
181.875,121.939,74.8046
103.067,122.987,74.217
165.949,122.191,75.132
103.406,123.839,74.9251
167.242,124.16,74.376
183.222,123.284,74.681
103.088,124.683,74.2454
103.477,124.962,74.8419
167.822,125.078,74.4916
183.183,124.795,75.2287
184.358,124.703,74.6413
185.925,125.561,74.2012
208.801,125.514,74.9733
209.964,124.761,74.7939
211.1,124.503,74.6616
212.179,124.72,74.9372
213.451,124.763,74.5481
103.745,125.959,74.9399
111.646,126.698,74.5836
112.443,125.23,75.1262
168.603,125.874,75.435
184.169,125.906,74.9155
185.074,125.714,74.4932
207.912,125.988,74.6459
214.69,125.34,74.6955
216.211,126.071,74.2947
183.862,126.276,75.107
184.692,126.973,74.5213
208.25,126.826,75.2764
216.414,126.337,74.5082
104.388,127.223,74.9756
111.059,127.726,74.4095
169.818,126.607,75.7336
170.763,127.769,74.7203
179.72,127.307,75.6725
180.215,128.38,74.8222
180.765,127.61,75.2897
182.678,127.698,74.9474
183.711,127.154,74.9552
184.225,127.935,74.2859
207.333,126.957,74.6501
217.879,128.302,73.971
217.261,128.109,74.7713
105.385,128.33,75.1201
110.016,128.767,74.3313
110.932,128.265,74.9975
172.297,128.406,74.7469
173.371,129.454,74.2581
174.323,129.412,74.6225
175.11,129.016,75.0552
176.948,129.103,74.9604
178.674,128.867,74.7947
217.782,128.826,74.3637
217.318,129.183,74.962
106.263,129.046,75.3779
107.262,129.368,75.1399
108.179,129.455,75.1236
109.099,129.372,75.0916
109.551,129.119,74.5204
174.639,130.192,74.1648
176.184,129.566,74.7059
205.918,130.6,75.0162
217.776,129.8,74.4533
204.575,131.222,74.0831
217.611,130.917,74.4521
217.2,130.702,74.9866
204.373,132.102,73.9609
216.68,131.851,74.9686
217.737,131.968,73.799
204.993,132.769,74.1151
205.495,132.149,74.7623
205.901,132.852,74.6943
216.156,132.909,74.4214
217.07,132.464,74.0528
206.861,133.43,74.8735
214.876,133.691,74.6886
215.246,133.25,74.9761
207.993,134.076,75.1654
209.331,134.452,74.9045
211.326,134.567,74.6768
212.525,134.287,74.8792
213.71,134.103,74.5898
141.059,103.996,75.5812
139.488,103.665,76.4667
141.572,103.643,76.2484
143.965,103.986,75.5155
143.768,103.664,76.1739
145.827,103.982,75.5039
145.311,103.715,76.2081
148.137,103.993,75.4808
148.532,103.737,76.1598
151.026,104.05,75.5756
150.801,103.799,76.133
151.895,103.955,75.9664
131.952,105.015,75.7321
132.718,104.624,76.3452
135.04,104.938,75.5194
135.673,104.544,76.0996
136.541,104.913,75.369
136.96,104.394,75.9956
138.692,104.021,75.8769
152.911,104.186,76.1534
154.194,104.344,76.0762
155.939,104.437,75.9739
157.516,104.564,75.7387
158.857,104.817,75.6651
128.099,106.004,75.6095
127.674,105.737,76.4516
129.242,105.541,76.0641
130.394,105.221,76.0741
160.165,105.36,75.9284
161.832,105.841,75.3398
124.499,107,75.658
125.638,106.875,75.377
125.346,106.585,76.1587
126.384,106.277,76.1
162.596,106.348,75.9689
163.992,106.812,75.3014
121.05,107.935,75.7328
122.036,107.55,76.3801
123.105,107.318,75.9864
137.597,108.156,75.2979
141.94,108.152,75.3015
164.697,107.363,75.9396
120.124,108.294,75.9514
133.503,109.106,75.4261
136.082,108.698,75.5744
143.385,108.328,75.3223
144.928,108.352,75.1238
146.149,109.583,75.8793
165.834,107.966,75.9907
167.592,108.848,75.7371
116.279,109.793,76.5192
116.141,109.848,75.5773
117.208,109.444,76.1786
118.043,109.144,75.9103
127.496,110.266,75.2584
130.091,109.934,75.5736
131.533,109.677,75.6579
149.734,109.762,75.2141
152.448,110.096,74.876
114.125,110.903,75.7514
115.213,110.387,76.236
126.707,111.027,75.7453
129.841,110.458,76.0507
148.205,109.909,75.6027
150.191,110.809,75.7275
152.196,110.996,75.4224
153.665,111.01,74.97
168.507,109.737,75.9893
169.839,110.381,75.1183
111.979,112.284,75.2346
113.578,111.372,76.2829
123.552,112.385,75.6789
150.859,111.441,76.0746
152.925,111.724,75.7085
154.7,112.038,75.1935
122.579,112.847,75.5231
154.141,112.554,75.9276
170.971,111.831,75.9821
